Date,Year,Month,Day,Water_Year,Climate_class,DOY,Season,Outlet_water_temperature
4/14/93,1993,4,14,1993,Wet,104,Spring,0
4/15/93,1993,4,15,1993,Wet,105,Spring,0
4/16/93,1993,4,16,1993,Wet,106,Spring,0
4/17/93,1993,4,17,1993,Wet,107,Spring,0
4/18/93,1993,4,18,1993,Wet,108,Spring,0
4/19/93,1993,4,19,1993,Wet,109,Spring,0
4/20/93,1993,4,20,1993,Wet,110,Spring,0
4/21/93,1993,4,21,1993,Wet,111,Spring,0
4/22/93,1993,4,22,1993,Wet,112,Spring,0
4/23/93,1993,4,23,1993,Wet,113,Spring,0
4/24/93,1993,4,24,1993,Wet,114,Spring,0
4/25/93,1993,4,25,1993,Wet,115,Spring,0
4/26/93,1993,4,26,1993,Wet,116,Spring,0
4/27/93,1993,4,27,1993,Wet,117,Spring,0
4/28/93,1993,4,28,1993,Wet,118,Spring,0
4/29/93,1993,4,29,1993,Wet,119,Spring,0
4/30/93,1993,4,30,1993,Wet,120,Spring,0
5/1/93,1993,5,1,1993,Wet,121,Spring,0
5/2/93,1993,5,2,1993,Wet,122,Spring,0
5/3/93,1993,5,3,1993,Wet,123,Spring,0
5/4/93,1993,5,4,1993,Wet,124,Spring,0
5/5/93,1993,5,5,1993,Wet,125,Spring,0
5/6/93,1993,5,6,1993,Wet,126,Spring,0
5/7/93,1993,5,7,1993,Wet,127,Spring,0
5/8/93,1993,5,8,1993,Wet,128,Spring,0
5/9/93,1993,5,9,1993,Wet,129,Spring,0.1
5/10/93,1993,5,10,1993,Wet,130,Spring,0.1
5/11/93,1993,5,11,1993,Wet,131,Spring,0.1
5/12/93,1993,5,12,1993,Wet,132,Spring,0.1
5/13/93,1993,5,13,1993,Wet,133,Spring,0.1
5/14/93,1993,5,14,1993,Wet,134,Spring,0.1
5/15/93,1993,5,15,1993,Wet,135,Spring,0.2
5/16/93,1993,5,16,1993,Wet,136,Spring,0.2
5/17/93,1993,5,17,1993,Wet,137,Spring,0.2
5/18/93,1993,5,18,1993,Wet,138,Spring,0.2
5/19/93,1993,5,19,1993,Wet,139,Spring,0.2
5/20/93,1993,5,20,1993,Wet,140,Spring,0.3
5/21/93,1993,5,21,1993,Wet,141,Spring,0.4
5/22/93,1993,5,22,1993,Wet,142,Spring,0.4
5/23/93,1993,5,23,1993,Wet,143,Spring,0.4
5/24/93,1993,5,24,1993,Wet,144,Spring,0.5
5/25/93,1993,5,25,1993,Wet,145,Spring,0.4
5/26/93,1993,5,26,1993,Wet,146,Spring,0.5
5/27/93,1993,5,27,1993,Wet,147,Spring,0.5
5/28/93,1993,5,28,1993,Wet,148,Spring,0.5
5/29/93,1993,5,29,1993,Wet,149,Spring,0.5
5/30/93,1993,5,30,1993,Wet,150,Spring,0.6
5/31/93,1993,5,31,1993,Wet,151,Spring,0.5
6/1/93,1993,6,1,1993,Wet,152,Summer,0.6
6/2/93,1993,6,2,1993,Wet,153,Summer,0.6
6/3/93,1993,6,3,1993,Wet,154,Summer,0.6
6/4/93,1993,6,4,1993,Wet,155,Summer,0.6
6/5/93,1993,6,5,1993,Wet,156,Summer,0.4
6/6/93,1993,6,6,1993,Wet,157,Summer,0.4
6/7/93,1993,6,7,1993,Wet,158,Summer,0.4
6/8/93,1993,6,8,1993,Wet,159,Summer,0.5
6/9/93,1993,6,9,1993,Wet,160,Summer,0.6
6/10/93,1993,6,10,1993,Wet,161,Summer,0.7
6/11/93,1993,6,11,1993,Wet,162,Summer,0.8
6/12/93,1993,6,12,1993,Wet,163,Summer,0.9
6/13/93,1993,6,13,1993,Wet,164,Summer,1
6/14/93,1993,6,14,1993,Wet,165,Summer,1.1
6/15/93,1993,6,15,1993,Wet,166,Summer,1.2
6/16/93,1993,6,16,1993,Wet,167,Summer,1.2
6/17/93,1993,6,17,1993,Wet,168,Summer,1.3
6/18/93,1993,6,18,1993,Wet,169,Summer,1.4
6/19/93,1993,6,19,1993,Wet,170,Summer,1.5
6/20/93,1993,6,20,1993,Wet,171,Summer,1.3
6/21/93,1993,6,21,1993,Wet,172,Summer,1.4
6/22/93,1993,6,22,1993,Wet,173,Summer,1.5
6/23/93,1993,6,23,1993,Wet,174,Summer,1.6
6/24/93,1993,6,24,1993,Wet,175,Summer,1.8
6/25/93,1993,6,25,1993,Wet,176,Summer,2
6/26/93,1993,6,26,1993,Wet,177,Summer,2.2
6/27/93,1993,6,27,1993,Wet,178,Summer,2.3
6/28/93,1993,6,28,1993,Wet,179,Summer,2.4
6/29/93,1993,6,29,1993,Wet,180,Summer,2.5
6/30/93,1993,6,30,1993,Wet,181,Summer,2.7
7/1/93,1993,7,1,1993,Wet,182,Summer,3
7/2/93,1993,7,2,1993,Wet,183,Summer,3.2
7/3/93,1993,7,3,1993,Wet,184,Summer,3.4
7/4/93,1993,7,4,1993,Wet,185,Summer,3.7
7/5/93,1993,7,5,1993,Wet,186,Summer,4.1
7/6/93,1993,7,6,1993,Wet,187,Summer,4.6
7/7/93,1993,7,7,1993,Wet,188,Summer,4.8
7/8/93,1993,7,8,1993,Wet,189,Summer,5.1
7/9/93,1993,7,9,1993,Wet,190,Summer,5.6
7/10/93,1993,7,10,1993,Wet,191,Summer,5.7
7/11/93,1993,7,11,1993,Wet,192,Summer,6.4
7/12/93,1993,7,12,1993,Wet,193,Summer,6.9
7/13/93,1993,7,13,1993,Wet,194,Summer,7.5
7/14/93,1993,7,14,1993,Wet,195,Summer,8.1
7/15/93,1993,7,15,1993,Wet,196,Summer,8.1
7/16/93,1993,7,16,1993,Wet,197,Summer,8.2
7/17/93,1993,7,17,1993,Wet,198,Summer,8.8
7/18/93,1993,7,18,1993,Wet,199,Summer,9.3
7/19/93,1993,7,19,1993,Wet,200,Summer,9.5
7/20/93,1993,7,20,1993,Wet,201,Summer,9.7
7/21/93,1993,7,21,1993,Wet,202,Summer,9.9
7/22/93,1993,7,22,1993,Wet,203,Summer,10.3
7/23/93,1993,7,23,1993,Wet,204,Summer,10.8
7/24/93,1993,7,24,1993,Wet,205,Summer,10.8
7/25/93,1993,7,25,1993,Wet,206,Summer,11
7/26/93,1993,7,26,1993,Wet,207,Summer,11.4
7/27/93,1993,7,27,1993,Wet,208,Summer,11.6
7/28/93,1993,7,28,1993,Wet,209,Summer,11.7
7/29/93,1993,7,29,1993,Wet,210,Summer,11.8
7/30/93,1993,7,30,1993,Wet,211,Summer,12.4
7/31/93,1993,7,31,1993,Wet,212,Summer,12.9
8/1/93,1993,8,1,1993,Wet,213,Summer,13.3
8/2/93,1993,8,2,1993,Wet,214,Summer,13.6
8/3/93,1993,8,3,1993,Wet,215,Summer,13.7
8/4/93,1993,8,4,1993,Wet,216,Summer,13.9
8/5/93,1993,8,5,1993,Wet,217,Summer,14.4
8/6/93,1993,8,6,1993,Wet,218,Summer,14.6
8/7/93,1993,8,7,1993,Wet,219,Summer,14.3
8/8/93,1993,8,8,1993,Wet,220,Summer,14.3
8/9/93,1993,8,9,1993,Wet,221,Summer,13.9
8/10/93,1993,8,10,1993,Wet,222,Summer,14.1
8/11/93,1993,8,11,1993,Wet,223,Summer,14.2
8/12/93,1993,8,12,1993,Wet,224,Summer,14.3
8/13/93,1993,8,13,1993,Wet,225,Summer,14.7
8/14/93,1993,8,14,1993,Wet,226,Summer,14.6
8/15/93,1993,8,15,1993,Wet,227,Summer,14.2
8/16/93,1993,8,16,1993,Wet,228,Summer,14.1
8/17/93,1993,8,17,1993,Wet,229,Summer,14.4
8/18/93,1993,8,18,1993,Wet,230,Summer,14.6
8/19/93,1993,8,19,1993,Wet,231,Summer,14.7
8/20/93,1993,8,20,1993,Wet,232,Summer,14.5
8/21/93,1993,8,21,1993,Wet,233,Summer,14.6
8/22/93,1993,8,22,1993,Wet,234,Summer,15.2
8/23/93,1993,8,23,1993,Wet,235,Summer,15.7
8/24/93,1993,8,24,1993,Wet,236,Summer,15.8
8/25/93,1993,8,25,1993,Wet,237,Summer,15.6
8/26/93,1993,8,26,1993,Wet,238,Summer,15.6
8/27/93,1993,8,27,1993,Wet,239,Summer,15.5
8/28/93,1993,8,28,1993,Wet,240,Summer,15.3
8/29/93,1993,8,29,1993,Wet,241,Summer,15.4
8/30/93,1993,8,30,1993,Wet,242,Summer,15.5
8/31/93,1993,8,31,1993,Wet,243,Summer,15.4
9/1/93,1993,9,1,1993,Wet,244,Autumn,15.4
9/2/93,1993,9,2,1993,Wet,245,Autumn,15.7
9/3/93,1993,9,3,1993,Wet,246,Autumn,16
9/4/93,1993,9,4,1993,Wet,247,Autumn,16.1
9/5/93,1993,9,5,1993,Wet,248,Autumn,15.7
9/6/93,1993,9,6,1993,Wet,249,Autumn,15.6
9/7/93,1993,9,7,1993,Wet,250,Autumn,15.7
9/8/93,1993,9,8,1993,Wet,251,Autumn,15.9
9/9/93,1993,9,9,1993,Wet,252,Autumn,15.9
9/10/93,1993,9,10,1993,Wet,253,Autumn,16
9/11/93,1993,9,11,1993,Wet,254,Autumn,15.7
9/12/93,1993,9,12,1993,Wet,255,Autumn,15.6
9/13/93,1993,9,13,1993,Wet,256,Autumn,15.5
9/14/93,1993,9,14,1993,Wet,257,Autumn,15.4
9/15/93,1993,9,15,1993,Wet,258,Autumn,15.1
9/16/93,1993,9,16,1993,Wet,259,Autumn,14.4
9/17/93,1993,9,17,1993,Wet,260,Autumn,14.4
9/18/93,1993,9,18,1993,Wet,261,Autumn,14.3
9/19/93,1993,9,19,1993,Wet,262,Autumn,14.1
9/20/93,1993,9,20,1993,Wet,263,Autumn,13.9
9/21/93,1993,9,21,1993,Wet,264,Autumn,13.8
9/22/93,1993,9,22,1993,Wet,265,Autumn,13.5
9/23/93,1993,9,23,1993,Wet,266,Autumn,12.9
9/24/93,1993,9,24,1993,Wet,267,Autumn,13
9/25/93,1993,9,25,1993,Wet,268,Autumn,13.1
9/26/93,1993,9,26,1993,Wet,269,Autumn,13.2
9/27/93,1993,9,27,1993,Wet,270,Autumn,13.3
9/28/93,1993,9,28,1993,Wet,271,Autumn,13
9/29/93,1993,9,29,1993,Wet,272,Autumn,12.8
9/30/93,1993,9,30,1993,Wet,273,Autumn,12.6
10/1/93,1993,10,1,1994,Dry,274,Autumn,12.8
10/2/93,1993,10,2,1994,Dry,275,Autumn,12.7
10/3/93,1993,10,3,1994,Dry,276,Autumn,12.4
10/4/93,1993,10,4,1994,Dry,277,Autumn,11.9
10/5/93,1993,10,5,1994,Dry,278,Autumn,10.7
10/6/93,1993,10,6,1994,Dry,279,Autumn,11.2
10/7/93,1993,10,7,1994,Dry,280,Autumn,11.4
10/8/93,1993,10,8,1994,Dry,281,Autumn,11
10/9/93,1993,10,9,1994,Dry,282,Autumn,10.6
10/10/93,1993,10,10,1994,Dry,283,Autumn,11
10/11/93,1993,10,11,1994,Dry,284,Autumn,10.2
10/12/93,1993,10,12,1994,Dry,285,Autumn,10.8
10/13/93,1993,10,13,1994,Dry,286,Autumn,10.8
10/14/93,1993,10,14,1994,Dry,287,Autumn,10.3
10/15/93,1993,10,15,1994,Dry,288,Autumn,9.6
10/16/93,1993,10,16,1994,Dry,289,Autumn,8.9
10/17/93,1993,10,17,1994,Dry,290,Autumn,9.1
10/18/93,1993,10,18,1994,Dry,291,Autumn,8.9
10/19/93,1993,10,19,1994,Dry,292,Autumn,8.9
10/20/93,1993,10,20,1994,Dry,293,Autumn,9.2
10/21/93,1993,10,21,1994,Dry,294,Autumn,8.9
10/22/93,1993,10,22,1994,Dry,295,Autumn,8.7
10/23/93,1993,10,23,1994,Dry,296,Autumn,8.7
10/24/93,1993,10,24,1994,Dry,297,Autumn,8.4
10/25/93,1993,10,25,1994,Dry,298,Autumn,8.4
10/26/93,1993,10,26,1994,Dry,299,Autumn,8.3
10/27/93,1993,10,27,1994,Dry,300,Autumn,7.9
10/28/93,1993,10,28,1994,Dry,301,Autumn,7.6
10/29/93,1993,10,29,1994,Dry,302,Autumn,7.8
10/30/93,1993,10,30,1994,Dry,303,Autumn,7.7
10/31/93,1993,10,31,1994,Dry,304,Autumn,7.5
11/1/93,1993,11,1,1994,Dry,305,Autumn,6.4
11/2/93,1993,11,2,1994,Dry,306,Autumn,6.5
11/3/93,1993,11,3,1994,Dry,307,Autumn,6.8
11/4/93,1993,11,4,1994,Dry,308,Autumn,6.9
11/5/93,1993,11,5,1994,Dry,309,Autumn,7
11/6/93,1993,11,6,1994,Dry,310,Autumn,6.5
11/7/93,1993,11,7,1994,Dry,311,Autumn,6
11/8/93,1993,11,8,1994,Dry,312,Autumn,5.8
11/9/93,1993,11,9,1994,Dry,313,Autumn,5.8
11/10/93,1993,11,10,1994,Dry,314,Autumn,5.4
11/11/93,1993,11,11,1994,Dry,315,Autumn,4.5
11/12/93,1993,11,12,1994,Dry,316,Autumn,4.3
11/13/93,1993,11,13,1994,Dry,317,Autumn,4.5
11/14/93,1993,11,14,1994,Dry,318,Autumn,3.8
11/15/93,1993,11,15,1994,Dry,319,Autumn,4.3
11/16/93,1993,11,16,1994,Dry,320,Autumn,4.4
11/17/93,1993,11,17,1994,Dry,321,Autumn,4.4
11/18/93,1993,11,18,1994,Dry,322,Autumn,4.3
11/19/93,1993,11,19,1994,Dry,323,Autumn,4.3
11/20/93,1993,11,20,1994,Dry,324,Autumn,4.3
11/21/93,1993,11,21,1994,Dry,325,Autumn,4.2
11/22/93,1993,11,22,1994,Dry,326,Autumn,4
11/23/93,1993,11,23,1994,Dry,327,Autumn,4.1
11/24/93,1993,11,24,1994,Dry,328,Autumn,4.2
11/25/93,1993,11,25,1994,Dry,329,Autumn,4.1
11/26/93,1993,11,26,1994,Dry,330,Autumn,4.1
11/27/93,1993,11,27,1994,Dry,331,Autumn,4.1
11/28/93,1993,11,28,1994,Dry,332,Autumn,4
11/29/93,1993,11,29,1994,Dry,333,Autumn,4
11/30/93,1993,11,30,1994,Dry,334,Autumn,2.5
12/1/93,1993,12,1,1994,Dry,335,Winter,1.9
12/2/93,1993,12,2,1994,Dry,336,Winter,1.9
12/3/93,1993,12,3,1994,Dry,337,Winter,2
12/4/93,1993,12,4,1994,Dry,338,Winter,2.1
12/5/93,1993,12,5,1994,Dry,339,Winter,2.1
12/6/93,1993,12,6,1994,Dry,340,Winter,2
12/7/93,1993,12,7,1994,Dry,341,Winter,2
12/8/93,1993,12,8,1994,Dry,342,Winter,2
12/9/93,1993,12,9,1994,Dry,343,Winter,2
12/10/93,1993,12,10,1994,Dry,344,Winter,2
12/11/93,1993,12,11,1994,Dry,345,Winter,1.5
12/12/93,1993,12,12,1994,Dry,346,Winter,1.1
12/13/93,1993,12,13,1994,Dry,347,Winter,0.9
12/14/93,1993,12,14,1994,Dry,348,Winter,0.9
12/15/93,1993,12,15,1994,Dry,349,Winter,1.2
12/16/93,1993,12,16,1994,Dry,350,Winter,1
12/17/93,1993,12,17,1994,Dry,351,Winter,0.9
12/18/93,1993,12,18,1994,Dry,352,Winter,0.7
12/19/93,1993,12,19,1994,Dry,353,Winter,0.7
12/20/93,1993,12,20,1994,Dry,354,Winter,0.7
12/21/93,1993,12,21,1994,Dry,355,Winter,0.7
12/22/93,1993,12,22,1994,Dry,356,Winter,0.7
12/23/93,1993,12,23,1994,Dry,357,Winter,0.7
12/24/93,1993,12,24,1994,Dry,358,Winter,0.8
12/25/93,1993,12,25,1994,Dry,359,Winter,0.8
12/26/93,1993,12,26,1994,Dry,360,Winter,0.7
12/27/93,1993,12,27,1994,Dry,361,Winter,0.5
12/28/93,1993,12,28,1994,Dry,362,Winter,0.5
12/29/93,1993,12,29,1994,Dry,363,Winter,0.5
12/30/93,1993,12,30,1994,Dry,364,Winter,0.5
12/31/93,1993,12,31,1994,Dry,365,Winter,0.6
1/1/94,1994,1,1,1994,Dry,1,Winter,0.6
1/2/94,1994,1,2,1994,Dry,2,Winter,0.7
1/3/94,1994,1,3,1994,Dry,3,Winter,0.7
1/4/94,1994,1,4,1994,Dry,4,Winter,0.7
1/5/94,1994,1,5,1994,Dry,5,Winter,0.5
1/6/94,1994,1,6,1994,Dry,6,Winter,0.5
1/7/94,1994,1,7,1994,Dry,7,Winter,0.5
1/8/94,1994,1,8,1994,Dry,8,Winter,0.5
1/9/94,1994,1,9,1994,Dry,9,Winter,0.5
1/10/94,1994,1,10,1994,Dry,10,Winter,0.5
1/11/94,1994,1,11,1994,Dry,11,Winter,0.6
1/12/94,1994,1,12,1994,Dry,12,Winter,0.6
1/13/94,1994,1,13,1994,Dry,13,Winter,0.6
1/14/94,1994,1,14,1994,Dry,14,Winter,0.6
1/15/94,1994,1,15,1994,Dry,15,Winter,0.6
1/16/94,1994,1,16,1994,Dry,16,Winter,0.6
1/17/94,1994,1,17,1994,Dry,17,Winter,0.6
1/18/94,1994,1,18,1994,Dry,18,Winter,0.6
1/19/94,1994,1,19,1994,Dry,19,Winter,0.6
1/20/94,1994,1,20,1994,Dry,20,Winter,0.6
1/21/94,1994,1,21,1994,Dry,21,Winter,0.6
1/22/94,1994,1,22,1994,Dry,22,Winter,0.5
1/23/94,1994,1,23,1994,Dry,23,Winter,0.4
1/24/94,1994,1,24,1994,Dry,24,Winter,0.4
1/25/94,1994,1,25,1994,Dry,25,Winter,0.6
1/26/94,1994,1,26,1994,Dry,26,Winter,0.5
1/27/94,1994,1,27,1994,Dry,27,Winter,0.4
1/28/94,1994,1,28,1994,Dry,28,Winter,0.3
1/29/94,1994,1,29,1994,Dry,29,Winter,0.3
1/30/94,1994,1,30,1994,Dry,30,Winter,0.3
1/31/94,1994,1,31,1994,Dry,31,Winter,0.3
2/1/94,1994,2,1,1994,Dry,32,Winter,0.2
2/2/94,1994,2,2,1994,Dry,33,Winter,0.2
2/3/94,1994,2,3,1994,Dry,34,Winter,0.3
2/4/94,1994,2,4,1994,Dry,35,Winter,0.3
2/5/94,1994,2,5,1994,Dry,36,Winter,0.3
2/6/94,1994,2,6,1994,Dry,37,Winter,0.3
2/7/94,1994,2,7,1994,Dry,38,Winter,0.5
2/8/94,1994,2,8,1994,Dry,39,Winter,1.1
2/9/94,1994,2,9,1994,Dry,40,Winter,0.6
2/10/94,1994,2,10,1994,Dry,41,Winter,0.5
2/11/94,1994,2,11,1994,Dry,42,Winter,0.4
2/12/94,1994,2,12,1994,Dry,43,Winter,0.5
2/13/94,1994,2,13,1994,Dry,44,Winter,0.7
2/14/94,1994,2,14,1994,Dry,45,Winter,0.7
2/15/94,1994,2,15,1994,Dry,46,Winter,0.9
2/16/94,1994,2,16,1994,Dry,47,Winter,0.6
2/17/94,1994,2,17,1994,Dry,48,Winter,0.2
2/18/94,1994,2,18,1994,Dry,49,Winter,0.3
2/19/94,1994,2,19,1994,Dry,50,Winter,0.2
2/20/94,1994,2,20,1994,Dry,51,Winter,0.3
2/21/94,1994,2,21,1994,Dry,52,Winter,0.2
2/22/94,1994,2,22,1994,Dry,53,Winter,0.1
2/23/94,1994,2,23,1994,Dry,54,Winter,0
2/24/94,1994,2,24,1994,Dry,55,Winter,0
2/25/94,1994,2,25,1994,Dry,56,Winter,0
2/26/94,1994,2,26,1994,Dry,57,Winter,0
2/27/94,1994,2,27,1994,Dry,58,Winter,0
2/28/94,1994,2,28,1994,Dry,59,Winter,0
3/1/94,1994,3,1,1994,Dry,60,Spring,0
3/2/94,1994,3,2,1994,Dry,61,Spring,0
3/3/94,1994,3,3,1994,Dry,62,Spring,0
3/4/94,1994,3,4,1994,Dry,63,Spring,0.1
3/5/94,1994,3,5,1994,Dry,64,Spring,0
3/6/94,1994,3,6,1994,Dry,65,Spring,0
3/7/94,1994,3,7,1994,Dry,66,Spring,0
3/8/94,1994,3,8,1994,Dry,67,Spring,0
3/9/94,1994,3,9,1994,Dry,68,Spring,0
3/10/94,1994,3,10,1994,Dry,69,Spring,0
3/11/94,1994,3,11,1994,Dry,70,Spring,0
3/12/94,1994,3,12,1994,Dry,71,Spring,0.1
3/13/94,1994,3,13,1994,Dry,72,Spring,0.1
3/14/94,1994,3,14,1994,Dry,73,Spring,0.1
3/15/94,1994,3,15,1994,Dry,74,Spring,0.2
3/16/94,1994,3,16,1994,Dry,75,Spring,0.2
3/17/94,1994,3,17,1994,Dry,76,Spring,0.2
3/18/94,1994,3,18,1994,Dry,77,Spring,0.2
3/19/94,1994,3,19,1994,Dry,78,Spring,0.2
3/20/94,1994,3,20,1994,Dry,79,Spring,0.4
3/21/94,1994,3,21,1994,Dry,80,Spring,0.5
3/22/94,1994,3,22,1994,Dry,81,Spring,0.2
3/23/94,1994,3,23,1994,Dry,82,Spring,0.2
3/24/94,1994,3,24,1994,Dry,83,Spring,0.2
3/25/94,1994,3,25,1994,Dry,84,Spring,0.2
3/26/94,1994,3,26,1994,Dry,85,Spring,0.5
3/27/94,1994,3,27,1994,Dry,86,Spring,1
3/28/94,1994,3,28,1994,Dry,87,Spring,0.4
3/29/94,1994,3,29,1994,Dry,88,Spring,0.3
3/30/94,1994,3,30,1994,Dry,89,Spring,0.2
3/31/94,1994,3,31,1994,Dry,90,Spring,0.3
4/1/94,1994,4,1,1994,Dry,91,Spring,0.6
4/2/94,1994,4,2,1994,Dry,92,Spring,0.7
4/3/94,1994,4,3,1994,Dry,93,Spring,0.5
4/4/94,1994,4,4,1994,Dry,94,Spring,0.6
4/5/94,1994,4,5,1994,Dry,95,Spring,0.4
4/6/94,1994,4,6,1994,Dry,96,Spring,0.3
4/7/94,1994,4,7,1994,Dry,97,Spring,0.3
4/8/94,1994,4,8,1994,Dry,98,Spring,0.3
4/9/94,1994,4,9,1994,Dry,99,Spring,0.3
4/10/94,1994,4,10,1994,Dry,100,Spring,0.3
4/11/94,1994,4,11,1994,Dry,101,Spring,0.5
4/12/94,1994,4,12,1994,Dry,102,Spring,0.4
4/13/94,1994,4,13,1994,Dry,103,Spring,0.7
4/14/94,1994,4,14,1994,Dry,104,Spring,0.6
4/15/94,1994,4,15,1994,Dry,105,Spring,0.5
4/16/94,1994,4,16,1994,Dry,106,Spring,0.4
4/17/94,1994,4,17,1994,Dry,107,Spring,0.4
4/18/94,1994,4,18,1994,Dry,108,Spring,0.5
4/19/94,1994,4,19,1994,Dry,109,Spring,0.5
4/20/94,1994,4,20,1994,Dry,110,Spring,0.5
4/21/94,1994,4,21,1994,Dry,111,Spring,0.5
4/22/94,1994,4,22,1994,Dry,112,Spring,0.4
4/23/94,1994,4,23,1994,Dry,113,Spring,0.4
4/24/94,1994,4,24,1994,Dry,114,Spring,0.4
4/25/94,1994,4,25,1994,Dry,115,Spring,0.3
4/26/94,1994,4,26,1994,Dry,116,Spring,0.4
4/27/94,1994,4,27,1994,Dry,117,Spring,0.2
4/28/94,1994,4,28,1994,Dry,118,Spring,0.3
4/29/94,1994,4,29,1994,Dry,119,Spring,0.3
4/30/94,1994,4,30,1994,Dry,120,Spring,0.2
5/1/94,1994,5,1,1994,Dry,121,Spring,0.3
5/2/94,1994,5,2,1994,Dry,122,Spring,0.7
5/3/94,1994,5,3,1994,Dry,123,Spring,0.5
5/4/94,1994,5,4,1994,Dry,124,Spring,0.5
5/5/94,1994,5,5,1994,Dry,125,Spring,0.5
5/6/94,1994,5,6,1994,Dry,126,Spring,0.4
5/7/94,1994,5,7,1994,Dry,127,Spring,0.5
5/8/94,1994,5,8,1994,Dry,128,Spring,0.7
5/9/94,1994,5,9,1994,Dry,129,Spring,0.8
5/10/94,1994,5,10,1994,Dry,130,Spring,0.6
5/11/94,1994,5,11,1994,Dry,131,Spring,0.7
5/12/94,1994,5,12,1994,Dry,132,Spring,0.9
5/13/94,1994,5,13,1994,Dry,133,Spring,1.2
5/14/94,1994,5,14,1994,Dry,134,Spring,1.5
5/15/94,1994,5,15,1994,Dry,135,Spring,1.6
5/16/94,1994,5,16,1994,Dry,136,Spring,1.3
5/17/94,1994,5,17,1994,Dry,137,Spring,1
5/18/94,1994,5,18,1994,Dry,138,Spring,0.9
5/19/94,1994,5,19,1994,Dry,139,Spring,0.9
5/20/94,1994,5,20,1994,Dry,140,Spring,1.1
5/21/94,1994,5,21,1994,Dry,141,Spring,1.2
5/22/94,1994,5,22,1994,Dry,142,Spring,1.2
5/23/94,1994,5,23,1994,Dry,143,Spring,1.4
5/24/94,1994,5,24,1994,Dry,144,Spring,1.6
5/25/94,1994,5,25,1994,Dry,145,Spring,1.6
5/26/94,1994,5,26,1994,Dry,146,Spring,1.9
5/27/94,1994,5,27,1994,Dry,147,Spring,2
5/28/94,1994,5,28,1994,Dry,148,Spring,2.2
5/29/94,1994,5,29,1994,Dry,149,Spring,2.5
5/30/94,1994,5,30,1994,Dry,150,Spring,2.5
5/31/94,1994,5,31,1994,Dry,151,Spring,2.7
6/1/94,1994,6,1,1994,Dry,152,Summer,3
6/2/94,1994,6,2,1994,Dry,153,Summer,3.4
6/3/94,1994,6,3,1994,Dry,154,Summer,3.8
6/4/94,1994,6,4,1994,Dry,155,Summer,4.3
6/5/94,1994,6,5,1994,Dry,156,Summer,4.9
6/6/94,1994,6,6,1994,Dry,157,Summer,5.3
6/7/94,1994,6,7,1994,Dry,158,Summer,5.9
6/8/94,1994,6,8,1994,Dry,159,Summer,6.7
6/9/94,1994,6,9,1994,Dry,160,Summer,7.4
6/10/94,1994,6,10,1994,Dry,161,Summer,7.8
6/11/94,1994,6,11,1994,Dry,162,Summer,8.2
6/12/94,1994,6,12,1994,Dry,163,Summer,8.4
6/13/94,1994,6,13,1994,Dry,164,Summer,8.8
6/14/94,1994,6,14,1994,Dry,165,Summer,9.2
6/15/94,1994,6,15,1994,Dry,166,Summer,9.5
6/16/94,1994,6,16,1994,Dry,167,Summer,9.8
6/17/94,1994,6,17,1994,Dry,168,Summer,10.1
6/18/94,1994,6,18,1994,Dry,169,Summer,10.6
6/19/94,1994,6,19,1994,Dry,170,Summer,11.1
6/20/94,1994,6,20,1994,Dry,171,Summer,11.5
6/21/94,1994,6,21,1994,Dry,172,Summer,11.8
6/22/94,1994,6,22,1994,Dry,173,Summer,12.2
6/23/94,1994,6,23,1994,Dry,174,Summer,12.7
6/24/94,1994,6,24,1994,Dry,175,Summer,13.2
6/25/94,1994,6,25,1994,Dry,176,Summer,13.5
6/26/94,1994,6,26,1994,Dry,177,Summer,13.5
6/27/94,1994,6,27,1994,Dry,178,Summer,13.6
6/28/94,1994,6,28,1994,Dry,179,Summer,14.1
6/29/94,1994,6,29,1994,Dry,180,Summer,14.9
6/30/94,1994,6,30,1994,Dry,181,Summer,15.2
7/1/94,1994,7,1,1994,Dry,182,Summer,15.7
7/2/94,1994,7,2,1994,Dry,183,Summer,15.9
7/3/94,1994,7,3,1994,Dry,184,Summer,16
7/4/94,1994,7,4,1994,Dry,185,Summer,16.5
7/5/94,1994,7,5,1994,Dry,186,Summer,16.7
7/6/94,1994,7,6,1994,Dry,187,Summer,16.9
7/7/94,1994,7,7,1994,Dry,188,Summer,17.2
7/8/94,1994,7,8,1994,Dry,189,Summer,17.4
7/9/94,1994,7,9,1994,Dry,190,Summer,17.5
7/10/94,1994,7,10,1994,Dry,191,Summer,17.8
7/11/94,1994,7,11,1994,Dry,192,Summer,18.2
7/12/94,1994,7,12,1994,Dry,193,Summer,18.5
7/13/94,1994,7,13,1994,Dry,194,Summer,18.7
7/14/94,1994,7,14,1994,Dry,195,Summer,19
7/15/94,1994,7,15,1994,Dry,196,Summer,19.1
7/16/94,1994,7,16,1994,Dry,197,Summer,19.1
7/17/94,1994,7,17,1994,Dry,198,Summer,18.9
7/18/94,1994,7,18,1994,Dry,199,Summer,18.6
7/19/94,1994,7,19,1994,Dry,200,Summer,18.3
7/20/94,1994,7,20,1994,Dry,201,Summer,18.4
7/21/94,1994,7,21,1994,Dry,202,Summer,17.9
7/22/94,1994,7,22,1994,Dry,203,Summer,18
7/23/94,1994,7,23,1994,Dry,204,Summer,18.4
